file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
./StandardData/2021.0616.113732.wav,0 days,0 days 00:00:01.080562500,30.779537,0.099369295,28.16829,31.107492,33.264214,5.0959244,0.46668434,21.140057,17.626078,6.127358,0.4736546,0.96224403,0.05093605,0.33919156,0.90306544,0.8521294,11.864933,8.169368,9.1502075,3.6943939,0.40312034,1.0855443,32.58046,0.50086635,7.9018154,2.3858852,1.4182831,11.561838,-22.59387,-0.5236234,0.016338086,0.75923824,1.4459757,0.60037935,6.207862,0.4572284,1.278806,8.191071,42.97437,0.23951459,618.54333,0.36828133,1392.8253,0.12647246,-76.377785,-1.2021934,1710.6953,0.19372797,1243.7086,0.31318304,-89.168304,-0.8637511,2847.656,0.10971263,1053.819,0.22789511,-94.74385,-0.76509345,-22.917038,-0.4291082,39.25609,0.29904044,0.07424259,0.24726683,-0.0338709,-0.6905647,0.59261596,0.74008197,40.619324,0.28367975,15.314551,0.9480431,0.8113171,24.89939,-22.231932,-0.5681781,-9.974467,19.813608,0.08662813,-0.00021591397,0.10535133,3.738318,1.9607843,0.32999998,0.22999999,0.103333324,0.060184903,-18.691784
./StandardData/2021.0606.145146.wav,0 days,0 days 00:00:01.998875,34.120872,0.16764486,32.06963,36.755936,37.86783,5.7981987,66.626274,52.691532,67.20759,58.912228,0.15573321,0.7504352,0.054895975,0.13016602,0.21304598,0.15815002,2.5335493,1.0907809,2.5086038,2.483438,0.050803345,0.851386,24.515333,0.6175176,5.278965,2.4819176,4.5475,3.4135697,-12.648096,-1.2019346,0.02569614,1.3946946,1.3756231,0.79941493,8.071136,0.45023644,5.049876,1.4891913,34.16919,0.29067606,813.0538,0.21847467,1344.4888,0.14028622,-96.39229,-0.9279718,1889.1991,0.11118761,1118.4274,0.23278749,-100.476585,-0.79566944,2974.925,0.08923664,1144.0139,0.23734047,-105.22527,-0.72286564,-20.289532,-0.48855233,32.917263,0.34236118,0.07559381,0.29507443,-0.011617964,-1.8085778,0.067032754,0.65645313,33.171703,0.27156207,9.916045,1.23359,5.254918,3.2265193,-12.353405,-1.5084957,-4.2315164,13.67252,0.07395053,0.012955515,0.027237099,4.0404043,3.1578948,0.17666666,0.12009255,0.12,0.061644137,-38.371544
./StandardData/2021.0606.145346.wav,0 days,0 days 00:00:00.529562500,34.43577,0.1330713,30.470861,36.412872,38.404236,7.9333744,1.9832789,0.0,0.0,0.0,0.060777232,0.6990864,0.034079816,0.0426372,0.06596264,0.031882826,0.32112017,0.23819736,1.1318808,0.0,0.027684303,1.7792883,18.282963,0.60935575,-3.6365368,-4.5901656,7.198843,1.3518381,-9.447488,-1.3571469,0.056680433,0.026047563,1.6959078,0.23065053,6.7637258,0.34592614,11.323006,0.20571388,38.505882,0.3517954,1031.9866,0.10466057,1450.8673,0.108205445,-179.42032,-0.28183755,2103.15,0.028858075,1361.0964,0.1793558,-180.83914,-0.2607558,3106.3398,0.024093641,1223.4843,0.25048077,-181.5548,-0.24966894,-31.184204,-0.26202193,43.240253,0.23456608,0.057728,0.19900937,-0.015169112,-0.63357747,0.13759792,0.3720469,37.182304,0.114811525,23.379902,0.4139269,15.525616,0.2374241,-5.7377434,-1.6215764,-8.127615,17.750797,0.055803977,0.018154576,0.014634383,1.9607843,2.1739132,0.049999997,0.0,0.19,0.02,-41.048046
./StandardData/2021.0614.113740.wav,0 days,0 days 00:00:01.356062500,29.160776,0.044742584,28.081581,29.207691,30.258621,2.17704,211.06407,273.38983,12.1230545,16.665874,0.26648995,0.647079,0.10311685,0.22936946,0.45652825,0.3534114,3.0783083,2.4157863,2.558172,1.4231293,0.14014918,1.0382391,31.687296,0.5188449,22.226057,0.60128284,15.505808,0.8226515,16.680878,0.66797626,0.0132725425,1.0593215,0.87486994,1.1279874,8.799847,0.24844265,16.841429,0.2968434,43.811897,0.28687122,652.48157,0.4218723,1353.5782,0.09764556,-69.800606,-1.0593071,1764.9568,0.1629463,1278.4285,0.34861344,-82.607925,-0.76356894,2872.483,0.09591788,1032.449,0.2725006,-86.933426,-0.6988826,-29.293863,-0.25418687,41.870094,0.19915523,0.016814113,1.5357848,-0.003180344,-3.9500432,0.16998182,0.8901597,38.895355,0.304799,27.223066,0.27862987,18.68956,0.66293997,18.515171,0.5404481,-13.948759,25.580254,0.012538863,0.020922579,0.07484089,4.477612,3.8759692,0.182,0.12967652,0.0625,0.021650637,-23.862883
./StandardData/2021.0614.114435.wav,0 days,0 days 00:00:01.861125,29.518768,0.07720027,27.484642,29.188221,31.519577,4.034935,183.62712,106.297424,25.857517,13.368397,0.8482392,0.90061104,0.09615491,0.62542194,1.5914702,1.4953153,13.225217,6.338924,15.760567,12.989132,0.742013,1.1087779,31.949215,0.5490317,0.6342206,20.904558,-4.5876317,-3.221231,-16.066376,-0.82218564,0.028539432,1.25986,1.417626,0.85134894,6.351298,0.49181822,-1.5942795,-3.2174258,41.60875,0.29580927,637.3515,0.29339314,1399.526,0.10561855,-108.627556,-0.84295344,1715.5223,0.16481379,1143.7388,0.21999371,-111.91749,-0.73735505,2913.3037,0.09956937,1015.7385,0.24111567,-119.17181,-0.63675,-19.16527,-0.31117442,38.976845,0.23988968,0.06424541,0.26708698,-0.030646523,-0.6403575,1.1494098,0.61576205,45.806767,0.1969331,9.546321,0.8363484,-4.972331,-2.8146021,-15.054794,-0.85775137,-5.1580305,17.331022,0.04982839,0.00482451,0.37704957,3.783784,3.888889,0.11857142,0.08441878,0.11571428,0.0766918,-12.626146
./StandardData/2021.0714.094024.wav,0 days,0 days 00:00:01.310125,28.141539,0.11344002,24.98067,27.363804,31.776077,6.7954063,51.078083,52.639416,99.56458,68.167336,0.26648113,0.84672916,0.060680233,0.20093508,0.43582654,0.3751463,4.630059,2.553633,5.7721744,3.8144553,0.19112979,1.2426935,26.799831,0.5721565,15.432084,0.76084995,23.494698,0.66094494,-6.9230814,-1.9214404,0.025313057,0.76748794,1.4714938,0.8836821,5.9991193,0.42876434,11.67052,0.87338114,40.388046,0.37390095,677.2678,0.375332,1384.2183,0.1744771,-106.072655,-0.8120542,1744.4252,0.14509907,1163.5586,0.19258237,-113.61288,-0.67671007,2828.6594,0.078926675,1071.8634,0.22429913,-116.46867,-0.63776183,-24.11814,-0.44246972,35.82635,0.39432707,0.033497892,0.92155254,-0.0073625157,-2.0397866,0.24523997,0.84594744,34.121494,0.4117245,21.731638,0.4950877,21.633553,0.6907302,-1.9461304,-6.9091854,-12.253511,19.576977,0.047808215,0.0010936505,0.15327287,3.846154,3.2,0.1575,0.10034316,0.106,0.085930206,-26.294664
./StandardData/2021.0614.113923.wav,0 days,0 days 00:00:01.147937500,29.755993,0.078219056,27.373787,30.592659,32.248474,4.874687,25.710283,10.476575,44.812855,33.9181,0.9491792,0.96902716,0.12756509,0.5805802,1.6565479,1.5289829,25.810623,21.175957,18.25214,5.105866,1.016796,1.1153417,27.354107,0.4416677,15.107426,0.92345846,4.3345804,3.1241221,-16.596287,-1.0037448,0.028309757,0.97255975,1.7362715,0.7062156,5.426468,0.6609912,3.621486,2.2480342,30.122921,0.242365,584.6815,0.28339496,1423.9142,0.10277953,-107.85006,-0.8177043,1687.1536,0.16304389,1110.0475,0.23916855,-114.263664,-0.69029516,2770.163,0.07326548,1037.9298,0.575243,-115.3503,-0.6747306,-18.5704,-0.41682833,27.541775,0.40265146,0.045810215,0.27133253,-0.04412114,-0.4324177,1.5014737,0.8322972,31.731215,0.36952344,18.258282,0.72507334,5.311898,2.8652186,-23.821321,-0.46860066,-13.383436,25.490097,0.038181216,-0.0073097623,0.70850337,4.424779,5.6603775,0.07833333,0.043365374,0.094,0.059531502,-11.490036
./StandardData/2021.0616.114038.wav,0 days,0 days 00:00:00.988750,31.754688,0.028227612,31.366188,32.178585,32.440773,1.074585,16.754171,10.7300005,1.4285259,9.894651,0.43549937,0.9678365,0.054022282,0.25891137,0.8316093,0.77758706,4.357961,3.2344246,5.1494617,2.11605,0.32985643,1.3903129,30.605255,0.5953365,6.097275,3.1405945,-0.8815034,-27.199846,-24.479605,-0.567576,0.024283037,1.2599645,1.4615408,0.9512961,8.104858,0.39703438,8.6574135,0.8038845,46.48329,0.186348,675.52814,0.24892433,1400.821,0.13143001,-101.76797,-0.9209861,1785.4302,0.14136739,1232.7596,0.25476125,-115.67494,-0.69699097,2912.636,0.089748405,1059.3936,0.24217097,-118.57686,-0.65307,-25.81111,-0.3820613,38.724583,0.30561537,0.07607108,0.3065341,-0.03739179,-0.5041376,0.5807062,0.904711,43.840107,0.30395374,21.437302,0.5964801,6.524426,3.8102632,-26.186802,-0.64166445,-3.0358882,20.131323,0.06561086,0.0072797546,0.1056163,2.0618558,2.1739132,0.225,0.065,0.14,0.06377042,-19.756222
./StandardData/2021.0616.112511.wav,0 days,0 days 00:00:01.310187500,28.856182,0.013623717,28.46127,28.871613,29.163551,0.70228195,8.193264,2.712823,8.724959,2.4737258,0.42010093,0.76307,0.04598116,0.3988465,0.77549976,0.7295186,5.9581532,4.766234,4.7848783,1.7740654,0.16673166,0.92629707,33.731915,0.5715553,8.986628,1.9039469,0.038489576,526.81,-12.744849,-1.147294,0.010898459,1.2869735,1.0054185,0.8727189,8.072546,0.2689551,-2.4176602,-1.536159,42.87641,0.24071123,618.6071,0.27902907,1490.4795,0.11155119,-70.675224,-1.3207579,1655.9009,0.13953122,1252.8895,0.3619894,-83.83158,-0.99293834,2847.5562,0.06970928,1182.0157,0.26703838,-94.737114,-0.79078424,-20.059479,-0.49631056,38.85633,0.2479616,0.07368189,0.2860578,-0.029268047,-0.5142761,0.24580656,0.56005424,46.446423,0.20160289,14.863202,0.80472946,-6.713083,-3.1998792,-12.053507,-1.2911992,-6.6869783,14.468707,0.059350237,0.012059829,0.035714343,3.0769231,1.6,0.39999998,0.06,0.13333333,0.06798693,-24.685833
./StandardData/2021.0714.092123.wav,0 days,0 days 00:00:01.264249999,30.58672,0.050878175,29.318354,31.21414,31.99445,2.676096,12.926319,1.492399,10.365223,5.85548,0.53844655,0.8105096,0.07952148,0.46544623,1.0601355,0.980614,8.305633,6.062002,5.9323077,3.274219,0.2601227,1.0244747,31.941565,0.47209075,4.679486,2.5970283,-0.40343514,-33.52479,-15.595505,-0.7877782,0.01846261,1.1879835,1.1487021,0.6290743,7.2346325,0.48311037,-0.24740358,-19.453375,36.48395,0.36315265,650.36896,0.3224482,1418.9648,0.12894341,-70.35338,-1.3408325,1727.9028,0.17610146,1144.5225,0.27407426,-79.548904,-1.0699311,2825.4224,0.109968774,1082.8971,0.3270729,-87.43545,-0.9083088,-16.053738,-0.49743927,33.917183,0.2980719,0.080835745,0.30803207,-0.022556785,-0.84032124,0.3726622,0.7088631,39.888927,0.23986866,6.73165,1.7226465,-5.564386,-2.269747,-16.57683,-0.7038507,-7.1238947,18.283972,0.033270743,0.0009884465,0.06883967,4.0,0.8333334,0.78999996,0.0,0.19,0.13,-21.3432
./StandardData/2021.0614.014513.wav,0 days,0 days 00:00:01.447937500,33.34197,0.2283113,30.818024,31.88546,33.011074,2.1930504,1784.7693,1260.7037,377.09467,363.60046,0.52017266,0.82732487,0.058908373,0.4641709,0.9234433,0.864535,9.772814,4.312194,8.021757,4.193151,0.5494226,1.0817521,23.590326,0.85720277,9.051813,2.2318587,12.958641,1.1803741,-20.350191,-0.74265045,0.030219257,0.91632456,1.9886309,0.8134935,7.0273805,0.45250466,6.877431,0.99920243,42.950714,0.42371947,658.08356,0.32682055,1448.2722,0.28640518,-133.17273,-0.62149876,1843.2712,0.121595554,1252.7793,0.27995965,-136.08925,-0.5321972,2994.2336,0.045847435,1102.0859,0.39642072,-133.95773,-0.54387134,-23.3962,-0.77306646,32.38065,0.69107854,0.06367582,0.20256121,-0.028501311,-0.7480981,1.01214,0.5926955,36.7225,0.50459075,25.368074,0.45937398,17.74666,0.80636746,-22.31435,-0.55295825,-1.4944924,10.8842125,0.051266883,0.008769736,0.273452,4.895105,4.347826,0.085,0.059090327,0.105714284,0.07267484,-16.56702
./StandardData/2021.0614.113845.wav,0 days,0 days 00:00:00.183687500,26.543316,0.06160251,25.080372,26.823582,28.116009,3.035637,0.0,0.0,-0.6031878,0.0,0.073981024,0.33821124,0.04760066,0.07017889,0.1053957,0.057795037,1.0901647,0.0,-0.6271055,0.0,0.02489129,0.71659565,26.852318,0.23486666,18.883379,0.5421156,18.18786,0.6395917,20.431417,0.6868359,0.0,0.0,0.0,0.0,4.569031,0.24416411,4.4064517,0.78508335,35.848076,0.085143775,833.6776,0.30688834,1259.8368,0.0845394,-80.30508,-0.92900616,2071.945,0.13853961,951.93,0.16098715,-82.40176,-0.7842083,3206.4377,0.124010615,1101.9891,0.11826502,-85.86551,-0.728204,-21.050253,-0.39623687,26.30366,0.41580412,0.041289613,0.09459622,0.0034327358,1.3569508,0.039225746,0.40778506,24.902756,0.31004372,25.459267,0.31585196,28.688063,0.27006075,19.295063,0.84041977,-15.49926,29.469849,0.005174848,0.012196027,0.007142839,5.882353,9.090909,0.07,0.0,0.02,0.0,-47.01382
./StandardData/2021.0714.091922.wav,0 days,0 days 00:00:00.366250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746102,1.0004516,0.24870446,0.3096979,0.4289835,0.18027905,14.2763405,15.545241,20.453354,19.233706,0.45354337,2.3567824,6.9874687,1.1230116,-16.21241,-0.40463552,-1.7628075,-2.660427,-18.36069,-0.24591103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44188812,8.12896,0.067244776,-0.0004340085,0.5260726,5.714286,0.0,0.0,0.0,0.29,0.0,-20.257584
./StandardData/2021.0606.145442.wav,0 days,0 days 00:00:02.136625,41.106895,0.16779307,34.89335,38.18037,49.666214,14.772865,41.67111,13.580467,47.912003,18.056135,1.0788492,0.68820596,0.23442277,1.0987875,1.7805792,1.5461564,12.198011,5.957819,6.061582,3.0120287,0.92385614,1.2715579,25.510368,0.48545107,-10.216825,-1.0874377,-23.553122,-0.873049,-37.249825,-0.49958715,0.025560468,1.8649061,0.910378,1.0210124,10.062167,0.37746128,5.5465183,2.9348667,33.378094,0.39139026,781.1671,0.25982544,1350.9463,0.20486656,-57.63607,-1.5345315,1746.3027,0.15517786,1221.9324,0.26867604,-63.17959,-1.190759,2926.6218,0.086898044,1075.5021,0.41539583,-74.096886,-0.927596,-8.984293,-0.9764894,30.808178,0.25011355,0.08117573,0.23027605,-0.02475804,-0.77434945,1.2209142,1.0004243,30.879814,0.27878654,-9.419926,-1.228511,-29.372581,-0.6838071,-40.545242,-0.48877096,-3.951511,14.382065,0.0873361,0.002754839,0.0382718,1.8867925,0.9661836,0.78499997,0.53499997,0.14999999,0.02828427,-14.2229395
./StandardData/2021.0606.145043.wav,0 days,0 days 00:00:00.528062500,35.71374,0.04681586,34.72578,35.23297,35.91716,1.1913795,16.39843,0.0,41.324703,21.900002,0.41777024,1.0047638,0.14258732,0.2233816,0.60424393,0.46165663,8.143204,5.37811,6.2622695,0.0,0.21889296,1.9193501,29.035,0.38082248,-9.199844,-1.8982031,-23.201508,-0.61433655,-18.692915,-0.34584287,0.01783113,0.70309293,1.3381765,0.56981224,5.460449,0.78140783,-4.772012,-1.4654288,32.130463,0.42529353,725.3677,0.2590004,1593.0448,0.13166776,-60.84048,-1.4299469,1626.508,0.13428311,1274.1122,0.21400084,-66.67359,-1.1762621,2903.6272,0.07762353,995.9334,0.16282043,-83.90147,-0.80575126,-8.602391,-0.61045194,32.914047,0.21975175,0.076911926,0.17339303,-0.005563779,-2.06573,0.16733927,1.3834205,34.92664,0.24170503,-2.661036,-3.0568798,-25.10529,-0.651977,-21.220922,-0.27738854,-6.8847876,26.570335,0.06666654,-0.002606369,0.43367082,1.9607843,6.818182,0.09333333,0.083399974,0.055,0.005,-26.619764
./StandardData/2021.0606.145417.wav,0 days,0 days 00:00:01.034687500,30.020618,0.0696405,27.588978,30.424255,32.276295,4.687317,24.486828,0.0,100.96776,0.0,0.30807802,1.683629,0.05048537,0.095295824,0.4207699,0.37028453,31.430176,32.078957,14.82725,7.118811,0.25797996,2.2441084,24.476,0.38300067,-1.1243275,-11.91851,2.7603626,5.544153,-10.584535,-1.0228574,0.032845214,0.19146031,1.7980258,0.6875329,4.853869,0.28473532,-2.8698604,-1.0755112,21.196316,0.2783284,616.0678,0.542965,1287.2076,0.10502966,-185.2174,-0.22897232,1649.2372,0.18319027,1196.9205,0.09863074,-186.63889,-0.20563596,2467.2368,0.14694788,1214.8964,0.1459839,-186.83539,-0.20213544,-12.664473,-0.21842834,26.617992,0.12553522,0.043023996,0.5643716,0.0025232234,5.192667,0.017535264,0.7386959,25.684788,0.37652093,5.204012,1.7588979,11.647945,1.2946974,0.24447767,23.82442,-9.353632,23.67997,0.048265096,0.0009729882,0.2967824,3.9215686,2.0618558,0.02,0.0,0.21249999,0.09337424,-24.312145
./StandardData/2021.0606.144931.wav,0 days,0 days 00:00:00.365187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43353572,1.055492,0.22132206,0.2679167,0.41338167,0.1920596,9.944517,9.595363,16.173067,14.03292,0.48316312,2.4732976,8.446289,0.89828545,-16.962036,-0.40481368,-2.8715343,-1.6589475,-21.099655,-0.24693313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84866554,8.562781,0.07661476,0.0016096745,0.5668108,5.714286,0.0,0.0,0.0,0.29,0.0,-20.486427
./StandardData/2021.0714.095518.wav,0 days,0 days 00:00:01.264249999,28.508205,0.17701931,23.467747,26.170383,34.31916,10.851414,24.712475,25.307425,37.96275,0.0,0.17370696,0.9344379,0.04208104,0.14271641,0.25896418,0.21688314,2.752795,0.9967522,3.084126,2.0490482,0.10420567,1.2203838,27.133947,0.651879,10.90317,1.1702231,11.215106,1.4191031,-2.4217138,-5.4941983,0.039657112,1.082606,2.177418,0.74842054,4.3513775,0.4791006,6.7505765,1.042433,39.14752,0.28500915,734.49176,0.34682786,1420.4232,0.19384721,-112.738144,-0.7557958,1832.6757,0.16606387,1175.3218,0.24785559,-119.62398,-0.65065986,2938.2703,0.11408723,1164.5027,0.24246027,-123.99637,-0.59377694,-22.621904,-0.35529768,38.56973,0.24635337,0.035923615,0.87817687,-0.006411202,-3.121458,0.15716568,0.71917516,38.16729,0.27994078,17.939533,0.6032438,14.195565,1.2176036,3.090712,3.9220304,-8.384426,19.60517,0.046183046,0.009460036,0.06070789,4.0,4.166667,0.106,0.024166092,0.09333333,0.06599663,-32.661087
./StandardData/2021.0714.094339.wav,0 days,0 days 00:00:03.881500,27.145035,0.05171773,25.723778,27.45211,28.280006,2.5562286,44.75018,38.796062,19.501368,8.832294,0.30453795,0.72749037,0.097487904,0.25563356,0.48671725,0.38922936,5.284944,3.9901648,4.0614333,2.8789015,0.1977643,1.1277894,32.418175,0.4563872,20.973969,0.5060685,21.323069,0.6690512,-3.5470068,-4.537197,0.019152358,0.7135289,1.4207339,0.7570109,6.190846,0.36283022,6.324896,1.2460083,44.71956,0.27938396,659.7172,0.29173657,1398.1337,0.1259944,-87.550354,-0.9828519,1814.9724,0.13102672,1203.0421,0.23873277,-100.18639,-0.74354947,2915.687,0.07966001,1147.092,0.26393837,-104.110954,-0.6856688,-29.187252,-0.26373795,40.502583,0.21044962,0.03695307,0.7763576,-0.022865232,-1.1118324,0.26145482,0.9006814,39.207466,0.2596843,26.387,0.32797754,19.97152,0.77343976,-3.8423007,-4.535047,-15.154427,24.80491,0.02417509,0.0036593436,0.105462804,4.392765,3.6745408,0.15714285,0.114668995,0.10916667,0.06129958,-25.175158
./StandardData/2021.0614.113843.wav,0 days,0 days 00:00:00.667375,31.287357,0.08010666,28.201008,31.446022,33.912106,5.7110977,26.398842,0.62371266,31.643261,0.0,0.10986393,0.7725291,0.031913556,0.09486874,0.14547217,0.11355861,0.96341276,0.40191573,1.9653263,1.2318527,0.07356607,1.6882026,31.077078,0.46635997,6.2084637,3.1003437,10.081694,1.356457,-1.0610069,-13.479419,0.023303634,0.6656482,1.4631506,0.60518485,7.7540708,0.27134144,11.861922,0.715252,37.45958,0.422354,729.5021,0.35088864,1431.0641,0.1338345,-84.301544,-0.9554379,1762.4727,0.1575057,1283.508,0.13915166,-91.74351,-0.7873937,2903.2383,0.08062715,1078.201,0.28075346,-97.54183,-0.6904093,-25.105507,-0.363666,41.684628,0.23517272,0.035865806,0.6177654,0.008266914,1.7516032,0.11456899,1.2538906,38.66924,0.22914098,17.268963,0.6749127,18.216358,0.5755878,6.419493,1.2324004,-1.0552974,11.897542,0.071174815,0.022656465,0.003906483,4.6153846,3.3898306,0.19,0.02,0.16,0.0,-32.093567
./StandardData/2021.0614.113822.wav,0 days,0 days 00:00:00.621375,31.205187,0.07223909,28.697767,32.13834,33.52888,4.831114,66.61733,0.0,-6.664231,11.669626,0.17450501,0.8525288,0.02870267,0.15256162,0.28819963,0.25949696,2.9351377,2.6271715,4.411311,1.8520728,0.15386863,1.4631599,14.705935,1.3317146,15.748056,1.8224287,12.065167,0.863885,4.9031415,2.6929474,0.027862046,0.7373054,1.9882146,0.8035537,7.286615,0.41403157,15.9466,0.50110686,51.787174,0.22822599,720.0995,0.32130694,1374.1013,0.06952749,-131.51852,-0.62134254,1842.2616,0.11281258,1277.2161,0.10680227,-138.96729,-0.5096583,2920.0708,0.07019364,1223.9838,0.18018147,-142.35551,-0.4687045,-33.33799,-0.33549044,44.306778,0.28151974,0.025036864,0.6377581,-0.0048502563,-2.5935068,0.3841814,0.6098127,36.294186,0.26365706,33.905045,0.49873832,22.11213,0.34524626,12.235407,0.7403248,1.0989072,7.086867,0.044354286,0.02888554,0.02332344,4.9180326,1.8867925,0.21,0.0,0.145,0.044999998,-26.112001
./StandardData/2021.0606.145047.wav,0 days,0 days 00:00:01.264249999,35.65416,0.22141029,29.050335,38.40983,43.022964,13.97263,219.52869,13.021233,63.46948,56.624863,0.30970246,1.060177,0.06162076,0.21381168,0.5115031,0.44988233,2.6083262,1.0556555,3.3418121,0.13033974,0.17398766,1.3314563,20.372824,0.54836637,-6.030833,-2.5154731,-13.360286,-0.8434321,-34.22884,-0.40548187,0.14389013,1.2679919,2.1178737,0.50637245,5.135197,0.5406865,5.689375,1.6447314,28.859818,0.29637587,833.6682,0.14187635,1243.9221,0.19533855,-132.11012,-0.701069,1923.907,0.12568013,1010.9292,0.1943478,-137.65791,-0.6013742,3008.9324,0.09088182,890.21844,0.30181327,-138.60558,-0.58732605,-18.117908,-0.46185794,27.217049,0.34189785,0.10415345,0.1436676,-0.04193008,-0.47148883,0.23897246,1.0918132,27.676937,0.31954032,3.9693768,3.9619503,-11.672994,-0.79585016,-41.824814,-0.34046945,-6.5365467,18.502459,0.092394866,-0.010896583,0.15352799,1.6,2.5000002,0.13,0.014142135,0.185,0.1275735,-29.012594
